file_name,table
data.csv,customers
financial_report.csv,transactions
CUSTOMERS.PARQUET,customers
products_with_orders.xlsx,orders
CUSTOMER_LIST_V1.XLSX,customers
order_details.xlsx,orders
STaFF.xlsx,employees
raw_merchandise.parquet,products
employees_transactions.csv,transactions
daTa.xlsX,employees
payment_history.csv,transactions
client_database.csv,customers
Dev_Bookings.Csv,orders
prOd_iTEMS.csv,products
data.csv,customers
ROSTER.DAT,employees
product_list.csv,products
transactions_customers.xlsx,customers
order_data.txt,orders
catalog_2024.txt,products
raw_bookings.tsv,orders
catalog_20240115.xlsx,products
combined_employees_transactions.xlsx,employees
customers_with_orders.csv,orders
DATABASE_DUMP.CSV,customers
data.txt,transactions
products_with_transactions.xlsx,transactions
product_catalog.tsv,products
eMPlOYeES.cSv,employees
DATa.xlsX,products
prod_user_data.parquet,customers
MeRCHAnDise.CSv,products
dATA.XlsX,transactions
Payment_Transactions.Csv,transactions
TRANSACTION_DATA.XLSX,transactions
CUSTOMER_LIST_LATEST.TSV,customers
inventory.tsv,products
TRaNsaCtionS.cSV,transactions
RAw_CUsTOmeRS.TsV,customers
staff_list.txt,employees
Customer_Data.Csv,customers
products_with_customers.xlsx,customers
tranSAcTiON_LOg.TSv,transactions
STAGING_TEAM_ROSTER.PARQUET,employees
MEMBER_LIST.TSV,customers
data.txt,products
products.xlsx,products
iTeM_maSTer.parQueT,products
order_history.xlsx,orders
employees_orders.csv,orders
raw_personnel.parquet,employees
item_master.csv,products
RAW_FINANCIAL_TRANSACTIONS.TSV,transactions
transactions.xlsx,transactions
Employee_Data.Txt,employees
pAYMENT_TRanSACtIOns.XLSx,transactions
customer_list_v1.csv,customers
employees_customers_report.xlsx,employees
Transactions.Txt,transactions
PURCHASE_HISTORY.CSV,orders
Report.Xlsx,customers
payments.csv,transactions
catalog_20240115.csv,products
product_data.parquet,products
combined_customers_products.xlsx,customers
payment_transactions.csv,transactions
DATA.XLSX,products
transaction_log.parquet,transactions
combined_customers_employees.csv,customers
stock_data.parquet,products
transactions_customers.csv,customers
sku_list.csv,products
saLeS_oRdERS.tsV,orders
PRODUCTS.PARQUET,products
CLIENTS.XLSX,customers
transactions_q1_2024.tsv,transactions
EMPLOYEES.TSV,employees
employees_transactions.csv,transactions
ORDER_detAIls.ParquET,orders
contact_list.xlsx,customers
Purchase_History.Tsv,orders
ExPort_20240115.xLSX,orders
raW_CliENt_DAtAbaSe.pArQuet,customers
trAnSACTIOnS.csV,transactions
ORdErS_2024.CSv,orders
Raw_Customers.Csv,customers
DATA.TXT,orders
pAYMENt_DAta.PaRQueT,transactions
datA.tXT,employees
customers.tsv,customers
cuStoMeRS.tSv,customers
BILLING_DATA.TSV,transactions
customers.parquet,customers
eMpLOyEe_dATa.TXT,employees
prod_item_master.xlsx,products
EmpLoYEE_DatA.paRqUeT,employees
CUSTOMER_EXPORT.TSV,customers
catalog_jan.txt,products
STAGING_SALES_DATA.XLSX,orders
data.TxT,transactions
sTAGiNg_cuSTomERs.Xlsx,customers
DAtA.xlSX,transactions
items.parquet,products
CUstomEr_daTa.Csv,customers
customers_transactions.csv,transactions
orders_jan_2024.xlsx,orders
COnTaCT_LIsT.PArQuET,customers
Employee_Data.Tsv,employees
orders_20240115.tsv,orders
Transaction_Data.Tsv,transactions
payments.parquet,transactions
transactions_orders.xlsx,orders
MERCHANDISE.TSV,products
RAw_sALEs_dAtA.CSV,orders
transactions_products.csv,products
transactions_orders_report.csv,transactions
combined_employees_transactions.csv,employees
transactions.parquet,transactions
invoice_data.xlsx,orders
traNSaCTiONS.pArQueT,transactions
Staging_Catalog.Parquet,products
transactions_customers_report.csv,transactions
Payment_History.Tsv,transactions
Payment_Log.Dat,transactions
crm_export.xlsx,customers
purchase_history.csv,orders
PERSONNEL.TSV,employees
PRODUCTS.CSV,products
customers_with_orders.xlsx,orders
PAYMENT_HISTORY.TSV,transactions
prod_subscriber_data.xlsx,customers
team_rOSter.xlSX,employees
CUSTOMER_MASTER.XLSX,customers
RAW_USER_DATA.PARQUET,customers
master.csv,products
data.txt,products
order_history.xlsx,orders
STAFF.TSV,employees
Contact_List.Parquet,customers
order_data.xlsx,orders
transactions.tsv,transactions
stagiNg_PuRcHAsE_hISTORY.CSV,orders
data.xlsx,orders
Sales_Orders.Xlsx,orders
Crm_Export.Csv,customers
PAYMENT_DATA.CSV,transactions
pAYMenTS.tSV,transactions
Invoice_Data.Xlsx,orders
DATA.CSV,employees
Data.Dat,products
eMPLoyee_DatA.pArqUet,employees
transaction_log.xlsx,transactions
Catalog_Jan.Csv,products
orders_jan_2024.xlsx,orders
Data.Csv,employees
STagIng_SaLEs.PaRQUET,orders
product_master.txt,products
Order_Export_Latest.Parquet,orders
customers_orders_report.xlsx,customers
RAW_CUSTOMERS.PARQUET,customers
product_list.csv,products
payment_log.dat,transactions
data.dat,employees
MERCHANDISE.CSV,products
billing_data.csv,transactions
Product_List.Tsv,products
staff.xlsx,employees
WORKFORCE.PARQUET,employees
EMPLOYEES.XLSX,employees
ORDER_DATA.XLSX,orders
transactions_customers.xlsx,customers
exPoRT_20240115.DAT,orders
PAYROLL_DATA.XLSX,employees
PaYments.XlSX,transactions
DATABASE_DUMP.DAT,customers
hr_data.xlsx,employees
Transactions_Report.Xlsx,orders
Transactions.Xlsx,transactions
products_jan_2024.parquet,products
datA.xLsX,products
transaction_data.tsv,transactions
Order_History.Xlsx,orders
data.txt,employees
pAYmENt_History.tSV,transactions
sales.parquet,orders
DatA.dat,products
export_20240115.txt,orders
CUStOmEr_LiSt_V2.TXT,customers
financial_report.csv,transactions
Export_2024.Dat,customers
mASTEr.txt,products
master.txt,products
PRODUCT_DATA.PARQUET,products
report.txt,customers
Order_Details.Txt,orders
ClIenT_DaTaBase.parQUeT,customers
data.csv,products
DEV_PAYMENTS.XLSX,transactions
customers_orders.xlsx,orders
STAGING_CLIENTS.CSV,customers
WORKFORCE.XLSX,employees
payment_log.xlsx,transactions
client_database.parquet,customers
orders_2023.xlsx,orders
sales.csv,orders
Data.Dat,transactions
report.xlsx,orders
combined_orders_transactions.xlsx,orders
product_master.txt,products
PRoduCTs.txt,products
DEV_PAYMENT_HISTORY.TSV,transactions
transactions_report.parquet,orders
products_with_customers.xlsx,customers
oRDeR_dETails.CsV,orders
Product_Catalog.Parquet,products
sTAGInG_StaFf.pARqUet,employees
TRANSACTIONS.TXT,transactions
database_dump.dat,customers
Invoice_Data.Parquet,orders
Catalog_20240115.Xlsx,products
prod_payments.tsv,transactions
REPORT.DAT,orders
BOoKings.TsV,orders
oRDers.xLsx,orders
meMbeR_LiSt.tSv,customers
product_master.csv,products
CUStoMEr_ExPOrt.CSV,customers
PRODUCT_DATA.TSV,products
Prod_Team_Roster.Parquet,employees
orders_2024_01.parquet,orders
Financial_Report.Txt,transactions
DAta.dat,transactions
employees_products_report.csv,employees
MEMBER_LIST.TSV,customers
orders_products_report.csv,orders
Payments.Csv,transactions
orders_products_report.xlsx,orders
CaTALog_JAN.CSV,products
repORt.xlSx,orders
employee_master.xlsx,employees
product_data.tsv,products
Orders_Q1_2024.Csv,orders
tRANSActIoNs_q1_2024.CSV,transactions
dEv_INVoIcE_daTa.CsV,orders
BookINgS.parqueT,orders
payment_log.txt,transactions
TEAM_ROSTER.TSV,employees
Raw_Payment_History.Parquet,transactions
CUSTOMER_EXPORT.TXT,customers
workforce.xlsx,employees
PROD_STOCK_DATA.XLSX,products
purchases.xlsx,orders
CUSTOMER_DATA.TXT,customers
Staging_Payment_History.Parquet,transactions
Transactions.Csv,transactions
employees_with_products.xlsx,products
payments.csv,transactions
customers_employees.xlsx,employees
PAYMENT_TRANSACTIONS.XLSX,transactions
order_data.tsv,orders
payment_history.parquet,transactions
employee_roster.parquet,employees
combined_products_employees.xlsx,products
Payment_Log.Txt,transactions
customer_data.txt,customers
Orders_2023.Csv,orders
Workforce.Csv,employees
REPORT.DAT,customers
PRODUCTS_2023.CSV,products
EMPLOYEE_DATA.TSV,employees
pRODuct_mASter.paRQueT,products
data.xlsx,employees
PAYMENT_TRANSACTIONS.TXT,transactions
Client_Database.Csv,customers
member_list.tsv,customers
customer_export.csv,customers
Product_List.Tsv,products
master_file.txt,customers
employees_jan_2024.csv,employees
TRANSACTIONS_2024.TSV,transactions
products_2024.xlsx,products
SUBSCRIBER_DATA.TSV,customers
TransaCtioN_data.txT,transactions
product_master.parquet,products
staging_hr_data.tsv,employees
order_history.csv,orders
ORDers.TSV,orders
Data.Xlsx,transactions
customer_export.parquet,customers
Master.Xlsx,products
order_details.parquet,orders
orders_products_report.csv,orders
Staging_Sku_List.Tsv,products
Customers_2023.Parquet,customers
combined_customers_employees.xlsx,customers
EMPlOYeE_daTA.tsv,employees
roster.txt,employees
TrAnSacTIoNs.pArqUEt,transactions
Sales.Xlsx,orders
Products.Xlsx,products
eMPlOYEe_MaSTeR.paRqueT,employees
Sales_Orders.Csv,orders
catalog_q1.txt,products
product_data.xlsx,products
CUSTOMERS.PARQUET,customers
combined_transactions_products.xlsx,transactions
product_list.txt,products
customer_data.parquet,customers
ORDER_dAtA.txt,orders
REPORT.TXT,orders
payments.xlsx,transactions
customer_data.csv,customers
sales_orders.tsv,orders
purchases.csv,orders
prod_staff.csv,employees
products_with_customers.csv,customers
ITEM_MASTER.TSV,products
sales_orders.txt,orders
customers_employees_report.csv,customers
USER_DATA.CSV,customers
orders_customers_report.csv,orders
Customer_List_Backup.Parquet,customers
pAyMEnT_tRANSAcTiONs.XLSX,transactions
financial_report.dat,transactions
Products_2023.Tsv,products
PAYMENT_LOG.CSV,transactions
CUSTOMER_EXPORT.CSV,customers
staff_list.xlsx,employees
sales_orders.csv,orders
Transaction_Data.Xlsx,transactions
product_data.parquet,products
export_jan.csv,customers
raw_sales_data.csv,orders
Purchase_History.Xlsx,orders
DATA.txt,transactions
DEV_MERCHANDISE.XLSX,products
database_dump.csv,customers
StAFF_LiSt.xlsX,employees
EmPlOYee_datA.TXt,employees
TRANSACTION_LOG.XLSX,transactions
Raw_Contact_List.Xlsx,customers
Report.Txt,orders
catalog_q1.xlsx,products
EmplOyEEs.tXt,employees
customers_products_report.csv,customers
DATA.CSV,transactions
CATALOG.CSV,products
OrdEr_HIStoRY.TXT,orders
employees_with_products.csv,products
pErSonnEl.tsV,employees
RepoRt.cSv,orders
combined_products_transactions.xlsx,products
PRODUCT_CATALOG.XLSX,products
SAleS_rEpORt.XlSx,orders
transactions_with_customers.csv,customers
CATALOG_Q1.TXT,products
SUBSCRIBER_DATA.TSV,customers
Products.Csv,products
raw_bookings.csv,orders
Financial_Report.Csv,transactions
products_with_transactions.xlsx,transactions
transactions_customers.csv,customers
Employees.Parquet,employees
employees_20240115.tsv,employees
Customer_Export.Parquet,customers
CUSTOMERS_Q1_2024.TXT,customers
FINANCIAL_TRANSACTIONS.XLSX,transactions
SaLES_REPORt.xlsx,orders
staff_list.xlsx,employees
EMPLoyeES_2024_01.CSV,employees
Payment_Log.Csv,transactions
product_catalog.txt,products
dATA.DAT,orders
pAYMENT_HISTory.XlSX,transactions
billing_data.tsv,transactions
customers_employees.xlsx,employees
report.dat,customers
BILLING_DATA.CSV,transactions
TrAnSActIonS.TxT,transactions
data.txt,employees
order_data.xlsx,orders
Customers.Parquet,customers
merchandise.xlsx,products
database_dump.csv,customers
Customer_Data.Parquet,customers
CUSTOMER_MASTER.CSV,customers
payment_log.dat,transactions
DATA.CSV,employees
EMPLOYEE_DATA.TXT,employees
HR_EXPORT.DAT,employees
CuSToMeR_maSTEr.tsv,customers
Product_List.Txt,products
raw_payment_history.tsv,transactions
Sales_Data.Parquet,orders
combined_products_employees.xlsx,products
OrdEr_eXpORT_v2.CSV,orders
report.csv,orders
customers_transactions.csv,transactions
hr_export.txt,employees
Sales_Orders.Tsv,orders
dev_billing_data.xlsx,transactions
EXPORT_2024.DAT,orders
Raw_Payment_History.Tsv,transactions
Roster.Txt,employees
combined_transactions_customers.csv,transactions
combined_customers_products.csv,customers
EMPLOYEE_ROSTER.XLSX,employees
customer_export.csv,customers
staff_list.xlsx,employees
customers_with_transactions.xlsx,transactions
sAleS_oRdeRs.TSV,orders
PAYMENT_LOG.DAT,transactions
order_data.parquet,orders
master.txt,products
ITEM_MASTER.PARQUET,products
PayMeNt_DaTA.tSV,transactions
TRANSACTIONS_2023.CSV,transactions
TEAM_ROSTER.PARQUET,employees
orders_customers.csv,customers
proDUcT_CaTAlOG.txt,products
Customers_Q1_2024.Tsv,customers
Data.Xlsx,customers
Report.Xlsx,customers
PURCHASES.PARQUET,orders
orders.xlsx,orders
HR_DATA.XLSX,employees
transactions.csv,transactions
Staff_list.cSV,employees
PRODUCTS_JAN_2024.TXT,products
Customer_Master.Tsv,customers
Team_Roster.Parquet,employees
Employee_Master.Csv,employees
Product_Master.Txt,products
dev_hr_data.xlsx,employees
RAW_STAFF.TSV,employees
transaction_log.xlsx,transactions
PURcHaseS.pArQUeT,orders
iTeM_MASter.pARQuet,products
customer_list_final.txt,customers
orders_customers.csv,customers
sales_orders.tsv,orders
data.csv,transactions
WORKFORCE.PARQUET,employees
Report.Xlsx,orders
orders_q1_2024.xlsx,orders
purchase_history.xlsx,orders
employee_roster.parquet,employees
orders_with_products.csv,products
hr_data.csv,employees
WORKFORCE.PARQUET,employees
customer_export.csv,customers
team_roster.tsv,employees
combined_products_transactions.xlsx,products
data.txt,products
customers_q1_2024.txt,customers
transactions_employees_report.csv,transactions
Client_Database.Parquet,customers
customer_list_v2.xlsx,customers
orders_with_transactions.xlsx,transactions
products_jan_2024.xlsx,products
orders_transactions_report.xlsx,orders
EMPLOYEES.CSV,employees
payment_transactions.tsv,transactions
staff.csv,employees
products.xlsx,products
raw_teaM_RostER.xlSx,employees
Orders_2024.Parquet,orders
sAlES_dAta.paRQUET,orders
Payment_Transactions.Csv,transactions
customers_transactions_report.csv,customers
product_master.csv,products
merchandise.parquet,products
hr_ExPoRt.CsV,employees
transactions_employees.xlsx,employees
PROduCt_MASTeR.XlsX,products
Products_20240115.Tsv,products
Sales_Report.Dat,orders
roster.csv,employees
ProDuCTs.PaRquet,products
products.tsv,products
staging_accounts.xlsx,customers
financial_transactions.parquet,transactions
transactions_orders.csv,orders
customers_with_products.xlsx,products
DaTAbase_Dump.DaT,customers
PAYMENT_DATA.PARQUET,transactions
data.dat,employees
Customer_List_Latest.Tsv,customers
payment_log.csv,transactions
client_database.tsv,customers
combined_employees_customers.xlsx,employees
tRansacTioNS_JAn_2024.tXT,transactions
purchases.parquet,orders
Payments.Parquet,transactions
BilLinG_DATa.XlsX,transactions
prod_payments.parquet,transactions
FINANCIAL_REPORT.CSV,transactions
order_details.csv,orders
Invoice_Data.Csv,orders
emPloyeE_DatA.pARquet,employees
personnel.tsv,employees
SALES_REPORT.XLSX,orders
PrODUct_mAsTEr.TsV,products
Inventory.Xlsx,products
Employee_Roster.Tsv,employees
customers_with_transactions.xlsx,transactions
stAGiNG_iTemS.CSV,products
Subscriber_Data.Xlsx,customers
ACCOUNTS.TSV,customers
payroll_data.tsv,employees
transaction_data.parquet,transactions
bookings.tsv,orders
master_file.txt,customers
workforce.xlsx,employees
ORDERS.TSV,orders
dev_subscriber_data.xlsx,customers
employees_with_products.xlsx,products
Orders_Jan_2024.Csv,orders
DATA.DAT,products
RosteR.CSV,employees
FINANCIAL_TRANSACTIONS.PARQUET,transactions
STAFF.PARQUET,employees
ROSTER.DAT,employees
payments.xlsx,transactions
transactions_2024_01.txt,transactions
Workforce.Parquet,employees
transactions_20240115.tsv,transactions
combined_customers_employees.csv,customers
products_customers.csv,customers
transaction_data.xlsx,transactions
TRANSACTIONS_2023.PARQUET,transactions
purchases.parquet,orders
employees_customers_report.csv,employees
financial_report.csv,transactions
Transaction_Data.Parquet,transactions
DATA.CSV,employees
Products.Parquet,products
data.csv,orders
data.xlsx,orders
stock_data.csv,products
Customers.Xlsx,customers
RAW_STAFF.XLSX,employees
Prod_Payments.Parquet,transactions
data.xlsx,products
items.csv,products
payment_transactions.txt,transactions
Raw_Team_Roster.Xlsx,employees
PRODUCTS_JAN_2024.TSV,products
merchandise.csv,products
workforce.xlsx,employees
eMplOYee_DaTa.parqUET,employees
DEV_PERSONNEL.CSV,employees
master.xlsx,products
Staging_Merchandise.Tsv,products
ROSTER.CSV,employees
raw_sku_list.parquet,products
ORDER_HISTORY.TSV,orders
user_data.parquet,customers
Staging_Sales_Data.Tsv,orders
Report.Txt,orders
Data.Csv,customers
combined_orders_transactions.csv,orders
staging_catalog.xlsx,products
client_database.parquet,customers
sales_orders.xlsx,orders
CUSTOMER_LIST_V1.TSV,customers
FINANCIAL_REPORT.DAT,transactions
Transactions_Q1_2024.Txt,transactions
Transactions.Csv,transactions
transactions.xlsx,transactions
orDER_hiStoRY.CSv,orders
products.tsv,products
DATA.DAT,orders
Transactions.Parquet,transactions
merchandise.parquet,products
rePoRt.TXT,orders
Employees_2023.Parquet,employees
TRANSACTIONS.XLSX,transactions
Staff.Parquet,employees
sales_orders.tsv,orders
products_customers_report.xlsx,products
combined_transactions_products.csv,transactions
raw_financial_transactions.csv,transactions
EMPLOYEES_Q1_2024.TSV,employees
pAYMEnt_tRansaCtIoNs.XLSx,transactions
Transactions_2024_01.Txt,transactions
User_Data.Xlsx,customers
payments.csv,transactions
ORDER_EXPORT_BACKUP.TSV,orders
CUSTOMERS_2024.CSV,customers
raw_payments.xlsx,transactions
export_jan.csv,customers
transactions_with_employees.csv,employees
Customers.Parquet,customers
Payroll_Data.Parquet,employees
billing_data.csv,transactions
DATABASE_DUMP.XLSX,customers
accounts.xlsx,customers
products_with_customers.xlsx,customers
order_data.xlsx,orders
PAYmeNT_lOG.xLSx,transactions
WORKFORCE.CSV,employees
Employee_Roster.Tsv,employees
orders.txt,orders
employee_roster.csv,employees
raw_payroll_data.tsv,employees
transactions_products.xlsx,products
OrDeR_detaIlS.ParquET,orders
CusTOmEr_DaTA.CSV,customers
data.xlsx,transactions
mASter_fILe.dAt,customers
PrOdUCT_LiST.Csv,products
Employees_2024_01.Csv,employees
combined_orders_transactions.csv,orders
transactions.tsv,transactions
transactions.tsv,transactions
customers.txt,customers
Roster.Txt,employees
Employee_Data.Parquet,employees
orders.tsv,orders
Data.Txt,products
items.tsv,products
master_file.dat,customers
Sales_Report.Dat,orders
Staging_Purchase_History.Xlsx,orders
CUstOMErs.tSv,customers
billing_data.parquet,transactions
dev_personnel.csv,employees
DATA.XLSX,products
DatA.txt,employees
catAloG.xlsX,products
database_dump.txt,customers
clients.csv,customers
Hr_Data.Csv,employees
RAw_cuSTOmERS.TXt,customers
oRDer_dETaiLS.txt,orders
EMPLOYEES_Q1_2024.XLSX,employees
ORDER_DETAILS.TXT,orders
bookings.tsv,orders
cLieNTs.pArqUeT,customers
payment_transactions.tsv,transactions
products_employees_report.xlsx,products
combined_employees_orders.csv,employees
InVOicE_daTa.cSv,orders
cUstomErS.txt,customers
items.parquet,products
SALES_ORDERS.XLSX,orders
sales_data.csv,orders
TRANSACTIONS.TXT,transactions
sales.tsv,orders
Payment_Data.Xlsx,transactions
payment_transactions.txt,transactions
sku_list.xlsx,products
PAYMENT_LOG.TXT,transactions
pRodUcT_LisT.parQUet,products
data.csv,transactions
export_q1.xlsx,customers
HR_EXPORT.CSV,employees
transaction_log.xlsx,transactions
products_employees.xlsx,employees
dev_personnel.parquet,employees
products_with_customers.csv,customers
staging_customers.tsv,customers
customer_master.csv,customers
employees.csv,employees
order_export_v1.txt,orders
oRdeR_DetAilS.TxT,orders
DATA.CSV,orders
products.csv,products
prod_sales.xlsx,orders
raw_inventory.tsv,products
DEV_BoOKinGs.Tsv,orders
ORDERS_2024_01.TXT,orders
PAYMENT_TRANSACTIONS.XLSX,transactions
Catalog_Q1.Txt,products
customer_export.parquet,customers
products_with_orders.xlsx,orders
data.xlsx,employees
DEV_WORKFORCE.XLSX,employees
PAYMENT_TRANSACTIONS.TSV,transactions
EMPLOYEES_20240115.PARQUET,employees
Product_List.Parquet,products
Customer_List_Final.Csv,customers
Workforce.Xlsx,employees
Payment_Data.Tsv,transactions
Master.Csv,products
FINANCIAL_REPORT.CSV,transactions
Workforce.Xlsx,employees
MASTER_FILE.XLSX,customers
data.csv,orders
cUstoMER_MastER.Xlsx,customers
repORt.CSV,customers
products.csv,products
MERCHANDISE.XLSX,products
export_q1.txt,customers
customers_transactions_report.csv,customers
SALES_REPORT.CSV,orders
payment_transactions.txt,transactions
item_master.parquet,products
pAyMENt_hiStORY.tsv,transactions
dev_items.parquet,products
transactions_products.csv,products
payments.xlsx,transactions
product_data.txt,products
cUstomeRS.CSv,customers
sales_report.csv,orders
Contact_List.Csv,customers
combined_orders_customers.xlsx,orders
products.parquet,products
raw_customers.parquet,customers
sales_report.xlsx,orders
transactions_orders_report.xlsx,transactions
ordErS.TsV,orders
orders_2023.csv,orders
Roster.Csv,employees
clients.xlsx,customers
catalog_2024.xlsx,products
RAW_CUSTOMERS.TXT,customers
orders_20240115.xlsx,orders
order_details.tsv,orders
data.txt,transactions
orDer_daTA.xLSx,orders
client_database.csv,customers
STAGING_MEMBER_LIST.PARQUET,customers
RAW_CUSTOMERS.TXT,customers
WoRkforCe.parQuet,employees
catalog.parquet,products
customer_data.csv,customers
export_2024.txt,customers
raw_inventory.parquet,products
transactions_employees.csv,employees
orders.txt,orders
DATA.CSV,orders
EMpLoYEe_DaTa.xlSX,employees
Sales_Orders.Tsv,orders
PAYMENT_TRANSACTIONS.TSV,transactions
data.xlsx,transactions
EmPloyEE_daTA.xLSx,employees
daTa.txt,transactions
STAFF_LIST.PARQUET,employees
Hr_Export.Dat,employees
CuSTomER_eXport.tXt,customers
data.csv,employees
product_list.txt,products
combined_employees_products.xlsx,employees
data.txt,orders
Customer_Export.Txt,customers
products.xlsx,products
Dev_Stock_Data.Tsv,products
TRANSACTION_LOG.TSV,transactions
expOrt_Jan.XLSX,orders
caTALOG_jan.Dat,products
Dev_Payroll_Data.Xlsx,employees
HR_DATA.PARQUET,employees
transactions.parquet,transactions
SALEs_ORdErs.pARQUeT,orders
report.xlsx,orders
raw_contact_list.parquet,customers
proD_BiLLInG_DATA.csv,transactions
HR_DATA.XLSX,employees
orders_with_employees.csv,employees
Orders_2024_01.Parquet,orders
CuStoMEr_liST_LatesT.PARqUet,customers
cUSTOmeR_dAta.Xlsx,customers
cUStomers_Q1_2024.cSV,customers
product_data.xlsx,products
products_jan_2024.csv,products
DATA.TXT,transactions
PRODUCT_LIST.PARQUET,products
prod_client_database.parquet,customers
TranSaCTioNs_2024_01.Tsv,transactions
DATA.DAT,transactions
Products_2024_01.Xlsx,products
perSoNnEl.cSv,employees
transactions_report.csv,orders
ORDERS.PARQUET,orders
PROD_PAYMENTS.CSV,transactions
employee_master.parquet,employees
transaction_data.parquet,transactions
payment_data.parquet,transactions
DEV_ITEMS.CSV,products
rAw_cUsTomeRS.cSv,customers
Catalog_2024.Xlsx,products
transactions.xlsx,transactions
payment_data.xlsx,transactions
Financial_Report.Dat,transactions
inventory.tsv,products
products.txt,products
report.xlsx,orders
Sales_Orders.Xlsx,orders
employees_with_products.xlsx,products
prod_items.tsv,products
transaction_log.tsv,transactions
employee_data.parquet,employees
order_history.csv,orders
customers_2024_01.csv,customers
financial_report.csv,transactions
products.xlsx,products
hr_data.csv,employees
PROdUCt_maStER.pArQueT,products
PAYMENT_LOG.TXT,transactions
Financial_Report.Xlsx,transactions
Crm_Export.Tsv,customers
catalog_q1.xlsx,products
SALES_REPORT.XLSX,orders
Product_Data.Tsv,products
PRODUCt_CataLog.XLsX,products
employees_with_transactions.xlsx,transactions
Product_Master.Xlsx,products
workforce.tsv,employees
combined_customers_orders.csv,customers
Transactions_20240115.Txt,transactions
PRodUcT_cataLOG.csv,products
PRODUCTS_Q1_2024.PARQUET,products
Payment_Log.Dat,transactions
dev_purchases.csv,orders
HR_DATA.XLSX,employees
PAYMENT_HISTORY.TSV,transactions
sales.csv,orders
maSteR.CsV,products
employees_with_customers.xlsx,customers
orders_jan_2024.xlsx,orders
cUstOmERS_2024.cSv,customers
payroll_data.tsv,employees
Employees_2024.Txt,employees
dev_payment_history.tsv,transactions
sales_report.dat,orders
transactions_orders.csv,orders
eMpLOyEes.xlSx,employees
BILLING_DATA.TSV,transactions
customer_master.parquet,customers
hr_dAta.PaRQuEt,employees
Transaction_Log.Csv,transactions
pUrchASeS.cSV,orders
combined_orders_products.csv,orders
Payment_Log.Dat,transactions
database_dump.dat,customers
order_details.parquet,orders
employees_2023.csv,employees
export_jan.dat,customers
ORDERS_2024.TSV,orders
oRdeRS.tSv,orders
transactions_orders_report.csv,transactions
Team_Roster.Parquet,employees
ORDER_EXPORT_FINAL.XLSX,orders
user_data.xlsx,customers
workforce.tsv,employees
products_employees_report.csv,products
Products_Jan_2024.Tsv,products
Payment_Transactions.Parquet,transactions
Employee_Master.Parquet,employees
Payment_Transactions.Csv,transactions
roster.dat,employees
orDErS_q1_2024.tXT,orders
EMPLOYEE_ROSTER.XLSX,employees
subscriber_data.xlsx,customers
Catalog_20240115.Dat,products
Payment_Log.Xlsx,transactions
TRANSACTION_LOG.CSV,transactions
CUSTOMER_MASTER.TSV,customers
order_data.csv,orders
items.csv,products
sales_data.csv,orders
customer_export.xlsx,customers
HR_EXPORT.CSV,employees
raW_CuStoMers.CsV,customers
eXPorT_20240115.dAt,orders
data.csv,employees
Financial_Transactions.Tsv,transactions
payment_transactions.txt,transactions
cuStOMer_lisT_BACKup.TxT,customers
customer_export.parquet,customers
Payment_Transactions.Txt,transactions
oRDeRs.cSv,orders
CUstomeR_LIST_LAtEST.paRQuEt,customers
transaction_data.csv,transactions
transactions_2024.tsv,transactions
payroll_data.parquet,employees
team_roster.xlsx,employees
clients.parquet,customers
databaSe_DUMp.TXT,customers
Master.Csv,products
transactions_with_orders.xlsx,orders
hr_export.dat,employees
transaction_log.xlsx,transactions
order_data.xlsx,orders
orDER_exporT_fInAL.TXT,orders
CATALOG.CSV,products
STAGING_MERCHANDISE.PARQUET,products
FINANCIAL_REPORT.TXT,transactions
Customers_Jan_2024.Tsv,customers
CUSTOMER_MASTER.XLSX,customers
customers_orders.csv,orders
MASTER_FILE.TXT,customers
raw_stock_data.xlsx,products
PRODUCTS_20240115.XLSX,products
data.dat,employees
Transactions_Q1_2024.Xlsx,transactions
orders_customers_report.csv,orders
paYmENt_hiStOrY.TsV,transactions
PAYMENT_TRANSACTIONS.PARQUET,transactions
payment_data.tsv,transactions
sales_report.csv,orders
hr_export.xlsx,employees
accounts.csv,customers
merchandise.csv,products
pAYmeNt_traNSACtioNs.XlSX,transactions
orders_2024_01.parquet,orders
DeV_BoOKINGS.xLSX,orders
employees_products_report.csv,employees
Customer_Export.Xlsx,customers
PROD_FINANCIAL_TRANSACTIONS.PARQUET,transactions
PRODUCT_DATA.CSV,products
dev_item_master.csv,products
employee_master.tsv,employees
transactions.xlsx,transactions
PAYMENT_TRANSACTIONS.TXT,transactions
PAYMENT_DATA.TSV,transactions
combined_transactions_products.csv,transactions
prod_financial_transactions.parquet,transactions
employees_q1_2024.xlsx,employees
export_jan.txt,orders
customer_master.txt,customers
ORDERS.PARQUET,orders
product_data.txt,products
sales.csv,orders
payments.tsv,transactions
employees_with_customers.xlsx,customers
raw_sales.tsv,orders
MeRcHANdise.csv,products
RosTeR.txt,employees
Database_Dump.Txt,customers
combined_orders_transactions.xlsx,orders
Merchandise.Tsv,products
Hr_exPOrt.txT,employees
raw_staff.xlsx,employees
member_list.csv,customers
Employees.Tsv,employees
roster.txt,employees
customer_data.xlsx,customers
PURCHASE_HISTORY.TSV,orders
CUSTOMER_DATA.PARQUET,customers
member_list.tsv,customers
orders_q1_2024.tsv,orders
pROd_iNvoIce_DAta.xlSx,orders
